FIELDDESCRIPTION,,,Check Enabled,Check Enabled,Special Checks (NCCT),,,Watchlist/Searchlist usage,,,
502,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
502,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
502,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,70E,Trade Instruction Processing Narrative,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
502,11A,(see qualifier description),X,X,X,0,0,2,2,0,2
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
502,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
502,20C,Processing Reference,X,X,0,0,0,2,2,0,0
502,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
502,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
502,20C,Processing Reference,X,X,0,0,0,2,2,0,0
502,70C,Party Narrative,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
502,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
502,98a,Value Date/Time,X,X,X,0,0,2,2,0,2
502,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,70C,Party Narrative,X,X,0,0,0,2,2,0,0
502,20C,Processing Reference,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
502,16R,Start of Block,X,X,0,0,0,2,2,0,0
502,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
502,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
502,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
502,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
502,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
502,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
502,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
503,23G,Function of the Message,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,22F,Agreement Indicator,X,X,0,0,0,2,2,0,0
503,98A,Agreement Date,X,X,X,0,0,2,2,0,2
503,13B,Agreement Version Number,X,X,0,0,0,2,2,0,0
503,70C,Agreement Narrative,X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
503,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,70C,Party Narrative,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,13a,Linked Message,X,X,X,0,0,2,2,0,2
503,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,95a,Exposed Party,X,X,X,0,0,2,2,0,2
503,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
503,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,20C,Collateral Reference,X,X,0,0,0,2,2,0,0
503,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,98A,Settlement Date,X,X,X,0,0,2,2,0,2
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,35B,Identification of Financial Instrument,X,X,0,0,0,2,2,0,0
503,36B,Quantity of Securities Collateral,X,X,0,0,0,2,2,0,0
503,17B,Ownership Flag,X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,19B,Deposit Amount,X,X,0,0,0,2,2,0,0
503,22H,Type of Deposit Indicator,X,X,0,0,0,2,2,0,0
503,98A,Maturity Date,X,X,X,0,0,2,2,0,2
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,22H,Type of Other Collateral Indicator,X,X,0,0,0,2,2,0,0
503,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,95a,Issuer,X,X,X,0,0,2,2,0,2
503,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16S,End of Block,X,X,0,0,0,2,2,0,0
503,16R,Start of Block,X,X,0,0,0,2,2,0,0
503,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
503,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
504,23G,Function of the Message,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22F,Agreement Indicator,X,X,0,0,0,2,2,0,0
504,98A,Agreement Date,X,X,X,0,0,2,2,0,2
504,13B,Agreement Version Number,X,X,0,0,0,2,2,0,0
504,70C,Agreement Narrative,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
504,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,70C,Party Narrative,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,13a,Linked Message,X,X,X,0,0,2,2,0,2
504,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,Exposed Party,X,X,X,0,0,2,2,0,2
504,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
504,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,20C,Collateral Reference,X,X,0,0,0,2,2,0,0
504,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,98A,Settlement Date,X,X,X,0,0,2,2,0,2
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,35B,Identification of Financial Instrument,X,X,0,0,0,2,2,0,0
504,36B,Quantity of Securities Collateral,X,X,0,0,0,2,2,0,0
504,17B,Ownership Flag,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
504,70C,Party Narrative,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,19B,Deposit Amount,X,X,0,0,0,2,2,0,0
504,22H,Type of Deposit Indicator,X,X,0,0,0,2,2,0,0
504,98A,Maturity Date,X,X,X,0,0,2,2,0,2
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22F,Settlement Transaction Condition Indicator,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
504,70C,Party Narrative,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22H,Type of Other Collateral Indicator,X,X,0,0,0,2,2,0,0
504,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,95a,Issuer,X,X,X,0,0,2,2,0,2
504,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
504,70C,Party Narrative,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,22F,Settlement Transaction Condition Indicator,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
504,70C,Party Narrative,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16S,End of Block,X,X,0,0,0,2,2,0,0
504,16R,Start of Block,X,X,0,0,0,2,2,0,0
504,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
504,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
505,23G,Function of the Message,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22F,Agreement Indicator,X,X,0,0,0,2,2,0,0
505,98A,Agreement Date,X,X,X,0,0,2,2,0,2
505,13B,Agreement Version Number,X,X,0,0,0,2,2,0,0
505,70C,Agreement Narrative,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
505,22a,Exposure Type Indicator,X,X,X,0,0,2,2,0,2
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,70C,Party Narrative,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,13a,Linked Message,X,X,X,0,0,2,2,0,2
505,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,20C,Collateral Reference,X,X,0,0,0,2,2,0,0
505,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,98A,Settlement/Delivery Date,X,X,X,0,0,2,2,0,2
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
505,36B,Quantity of Securities Collateral,X,X,0,0,0,2,2,0,0
505,17B,Ownership Flag,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
505,70C,Party Narrative,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,19B,Deposit Amount,X,X,0,0,0,2,2,0,0
505,22H,Type of Deposit Indicator,X,X,0,0,0,2,2,0,0
505,98A,Maturity Date,X,X,X,0,0,2,2,0,2
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22F,Settlement Transaction Condition Indicator,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
505,70C,Party Narrative,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22H,Type of Other Collateral Indicator,X,X,0,0,0,2,2,0,0
505,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,95a,Issuer,X,X,X,0,0,2,2,0,2
505,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
505,70C,Party Narrative,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,22F,Settlement Transaction Condition Indicator,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
505,70C,Party Narrative,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16S,End of Block,X,X,0,0,0,2,2,0,0
505,16R,Start of Block,X,X,0,0,0,2,2,0,0
505,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
505,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,28E,Page Number/Continuation Indicator,X,X,0,0,0,2,2,0,0
506,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
506,23G,Function of the Message,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,22F,Agreement Indicator,X,X,0,0,0,2,2,0,0
506,98A,Agreement Date,X,X,X,0,0,2,2,0,2
506,13B,Agreement Version Number,X,X,0,0,0,2,2,0,0
506,70C,Agreement Narrative,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
506,22a,Exposure Type Indicator,X,X,X,0,0,2,2,0,2
506,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,70C,Party Narrative,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,13a,Linked Message,X,X,X,0,0,2,2,0,2
506,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,95a,Exposed Party,X,X,X,0,0,2,2,0,2
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
506,22a,Exposure Type Indicator,X,X,X,0,0,2,2,0,2
506,98A,Trade Date,X,X,X,0,0,2,2,0,2
506,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
506,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
506,22F,Method of Interest Computation Indicator,X,X,0,0,0,2,2,0,0
506,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,70D,Exposure Narrative,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,19B,Market Price Amount,X,X,0,0,0,2,2,0,0
506,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
506,36B,Quantity of Securities Valued,X,X,0,0,0,2,2,0,0
506,92A,Securities Haircut,X,X,X,0,0,2,2,0,2
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,70C,Commodity Index Narrative,X,X,0,0,0,2,2,0,0
506,12B,Option Type,X,X,0,0,0,2,2,0,0
506,90a,Exercise Price,X,X,X,0,0,2,2,0,2
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,92A,Repurchase Rate,X,X,X,0,0,2,2,0,2
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,20C,Collateral Reference,X,X,0,0,0,2,2,0,0
506,22H,Collateral Type Indicator,X,X,0,0,0,2,2,0,0
506,25D,Settlement Status,X,X,0,0,0,2,2,0,0
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
506,22F,Method of Interest Computation Indicator,X,X,0,0,0,2,2,0,0
506,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,19B,Market Price Amount,X,X,0,0,0,2,2,0,0
506,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
506,36B,Quantity of Securities Collateral,X,X,0,0,0,2,2,0,0
506,92A,Securities Haircut,X,X,X,0,0,2,2,0,2
506,98A,Expiry Date,X,X,X,0,0,2,2,0,2
506,94B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,70C,Rating Narrative,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,19B,Deposit Amount,X,X,0,0,0,2,2,0,0
506,22H,Type of Deposit Indicator,X,X,0,0,0,2,2,0,0
506,98A,Maturity Date,X,X,X,0,0,2,2,0,2
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,22H,Type of Other Collateral Indicator,X,X,0,0,0,2,2,0,0
506,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,95a,Issuer,X,X,X,0,0,2,2,0,2
506,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16S,End of Block,X,X,0,0,0,2,2,0,0
506,16R,Start of Block,X,X,0,0,0,2,2,0,0
506,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
506,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
506,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
507,23G,Function of the Message,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,22F,Agreement Indicator,X,X,0,0,0,2,2,0,0
507,98A,Agreement Date,X,X,X,0,0,2,2,0,2
507,13B,Agreement Version Number,X,X,0,0,0,2,2,0,0
507,70C,Agreement Narrative,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
507,22a,Exposure Type Indicator,X,X,X,0,0,2,2,0,2
507,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
507,24B,(see qualifier description),X,X,0,0,0,2,2,0,0
507,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,13a,Linked Message,X,X,X,0,0,2,2,0,2
507,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,20C,Collateral Reference,X,X,0,0,0,2,2,0,0
507,22H,Collateral Type Indicator,X,X,0,0,0,2,2,0,0
507,25D,Collateral Status,X,X,0,0,0,2,2,0,0
507,24B,Rejection Reason,X,X,0,0,0,2,2,0,0
507,70D,Reason Narrative,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
507,70C,Party Narrative,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,22F,Settlement Transaction Condition Indicator,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
507,70C,Party Narrative,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16S,End of Block,X,X,0,0,0,2,2,0,0
507,16R,Start of Block,X,X,0,0,0,2,2,0,0
507,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
507,16S,End of Block,X,X,0,0,0,2,2,0,0
508,16R,Start of Block,X,X,0,0,0,2,2,0,0
508,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
508,23G,Function of the Message,X,X,0,0,0,2,2,0,0
508,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
508,16R,Start of Block,X,X,0,0,0,2,2,0,0
508,13a,Linked Message,X,X,X,0,0,2,2,0,2
508,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
508,16S,End of Block,X,X,0,0,0,2,2,0,0
508,16S,End of Block,X,X,0,0,0,2,2,0,0
508,16R,Start of Block,X,X,0,0,0,2,2,0,0
508,95a,Account Owner,X,X,X,0,0,2,2,0,2
508,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
508,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
508,36B,Quantity of Financial Instrument Settled,X,X,0,0,0,2,2,0,0
508,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
508,16R,Start of Block,X,X,0,0,0,2,2,0,0
508,94B,Place of Listing,X,X,0,0,0,2,2,0,0
508,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
508,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
508,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
508,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
508,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
508,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
508,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
508,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
508,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
508,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
508,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
508,16S,End of Block,X,X,0,0,0,2,2,0,0
508,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
508,22F,Corporate Action Event Indicator,X,X,0,0,0,2,2,0,0
508,70E,Settlement Instruction Processing Narrative,X,X,0,0,0,2,2,0,0
508,93A,(see qualifier description),X,X,X,0,0,2,2,0,2
508,16S,End of Block,X,X,0,0,0,2,2,0,0
508,16R,Start of Block,X,X,0,0,0,2,2,0,0
508,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
508,16S,End of Block,X,X,0,0,0,2,2,0,0
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
509,23G,Function of the Message,X,X,0,0,0,2,2,0,0
509,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,13a,Linked Message,X,X,X,0,0,2,2,0,2
509,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
509,16S,End of Block,X,X,0,0,0,2,2,0,0
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,24B,(see qualifier description),X,X,0,0,0,2,2,0,0
509,70D,Reason Narrative,X,X,0,0,0,2,2,0,0
509,16S,End of Block,X,X,0,0,0,2,2,0,0
509,16S,End of Block,X,X,0,0,0,2,2,0,0
509,16S,End of Block,X,X,0,0,0,2,2,0,0
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
509,11A,(see qualifier description),X,X,X,0,0,2,2,0,2
509,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
509,95a,Account Owner,X,X,X,0,0,2,2,0,2
509,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
509,16R,Start of Block,X,X,0,0,0,2,2,0,0
509,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
509,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
509,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
509,20C,Processing Reference,X,X,0,0,0,2,2,0,0
509,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
509,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
509,16S,End of Block,X,X,0,0,0,2,2,0,0
509,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
